path	original	line	comment
DESCRIBE.KNIGHT_NIGHTMARE	一个残暴的生物！	1199	物品名:"损坏的发条骑士"
DESCRIBE.MINOTAUR	那家伙看起来不太高兴。	1200	物品名:"远古守护者"
DESCRIBE.SPIDER_DROPPER	别向上看。	1201	物品名:"穴居悬蛛"
DESCRIBE.NIGHTMARELIGHT	本太子想知道这个东西有什么用。	1202	物品名:"梦魇灯座"
DESCRIBE.NIGHTSTICK	它带着雷电！	1203	物品名:"晨星锤" 制造描述:"用于夜间战斗的晨光。"
DESCRIBE.GREENGEM	绿色的，闪耀着光芒。	1204	物品名:"绿宝石"
DESCRIBE.MULTITOOL_AXE_PICKAXE	挺聪明的！	1205	物品名:"多用斧镐" 制造描述:"加倍实用。"
DESCRIBE.ORANGESTAFF	这比走路好。	1206	物品名:"懒人魔杖" 制造描述:"适合那些不喜欢走路的人。"
DESCRIBE.YELLOWAMULET	温暖。	1207	物品名:"魔光护符" 制造描述:"从天堂汲取力量。"
DESCRIBE.GREENAMULET	龙宫也需要一个这个！	1208	物品名:"建造护符" 制造描述:"用更少的材料合成物品！"
DESCRIBE.SLURPERPELT	死了的样子也没什么不同。	1209	物品名:"铥矿徽章"->啜食者皮 制造描述:"跟踪周围魔力水平的流动。"
DESCRIBE.SLURPER	好多毛！	1210	物品名:"啜食者"
DESCRIBE.SLURPER_PELT	死了的样子也没什么不同。	1211	物品名:"啜食者皮"
DESCRIBE.ARMORSLURPER	一根湿漉漉的、帮助你抵抗饥饿的腰带。	1212	物品名:"饥饿腰带" 制造描述:"保持肚子不饿。"
DESCRIBE.ORANGEAMULET	帮本太子拾取一些东西。	1213	物品名:"懒人护符" 制造描述:"适合那些不喜欢捡东西的人。"
DESCRIBE.YELLOWSTAFF	棍子上有宝石。	1214	物品名:"唤星者魔杖" 制造描述:"召唤一个小星星。"
DESCRIBE.YELLOWGEM	这个宝石是黄色的。	1215	物品名:"黄宝石"
DESCRIBE.ORANGEGEM	一颗橙宝石。	1216	物品名:"橙宝石"
DESCRIBE.OPALSTAFF	宝石在棍子的顶部看起来更耀眼。	1217	物品名:"唤月者魔杖"
DESCRIBE.OPALPRECIOUSGEM	这个宝石看起来很特别。	1218	物品名:"彩虹宝石"
DESCRIBE.TELEBASE.VALID	它准备好了。	1221	物品名:"传送焦点"->有效 制造描述:"装上宝石试试。"
DESCRIBE.TELEBASE.GEMS	它需要更多紫宝石。	1222	物品名:"传送焦点"->需要宝石 制造描述:"装上宝石试试。"
DESCRIBE.GEMSOCKET.VALID	看起来准备好了。	1226	物品名:"宝石底座"->有效
DESCRIBE.GEMSOCKET.GEMS	它需要一颗宝石。	1227	物品名:"宝石底座"->需要宝石
DESCRIBE.STAFFLIGHT	那似乎非常危险。	1229	物品名:"矮星"
DESCRIBE.STAFFCOLDLIGHT	令人灵力充沛。	1230	物品名:"极光"
DESCRIBE.ANCIENT_ALTAR	古老而神秘的建筑。	1231	物品名:"远古伪灵力站"
DESCRIBE.ANCIENT_ALTAR_BROKEN	这个好像破损了。	1232	物品名:"损坏的远古伪灵力站"
DESCRIBE.ANCIENT_STATUE	它好像在与世界格格不入地震动。	1233	物品名:"远古雕像"
DESCRIBE.LICHEN	这些植物可以在这种环境下生长。	1234	物品名:"洞穴苔藓"
DESCRIBE.CUTLICHEN	保存不了多久。	1235	物品名:"苔藓"
DESCRIBE.CAVE_BANANA	不错的食物。	1236	物品名:"香蕉"
DESCRIBE.CAVE_BANANA_COOKED	好吃！	1237	物品名:"熟香蕉"
DESCRIBE.CAVE_BANANA_TREE	怀疑它能不能存活。	1238	物品名:"洞穴香蕉树"
DESCRIBE.ROCKY	它的钳子不一般。	1239	物品名:"石虾"
DESCRIBE.COMPASS.GENERIC	本太子面朝哪个方向？	1242	物品名:"指南针"->默认 制造描述:"指向北方。"
DESCRIBE.COMPASS.N	北。	1243	物品名:"指南针" 制造描述:"指向北方。"
DESCRIBE.COMPASS.S	南。	1244	物品名:"指南针" 制造描述:"指向北方。"
DESCRIBE.COMPASS.E	东。	1245	物品名:"指南针" 制造描述:"指向北方。"
DESCRIBE.COMPASS.W	西。	1246	物品名:"指南针" 制造描述:"指向北方。"
DESCRIBE.COMPASS.NE	东北。	1247	物品名:"指南针" 制造描述:"指向北方。"
DESCRIBE.COMPASS.SE	东南。	1248	物品名:"指南针" 制造描述:"指向北方。"
DESCRIBE.COMPASS.NW	西北。	1249	物品名:"指南针" 制造描述:"指向北方。"
DESCRIBE.COMPASS.SW	西南。	1250	物品名:"指南针" 制造描述:"指向北方。"
DESCRIBE.HOUNDSTOOTH	还没本太子的爪子锋利！	1252	物品名:"犬牙"
DESCRIBE.ARMORSNURTLESHELL	穿这衣服时，会粘在背上。	1253	物品名:"蜗壳护甲"
DESCRIBE.BAT	啊！真可怕！	1254	物品名:"洞穴蝙蝠"
DESCRIBE.BATBAT	是一种妖物的翅膀。	1255	物品名:"蝙蝠棒" 制造描述:"所有科技都如此...耗费精神。"
DESCRIBE.BATWING	那些东西即使死了都很讨厌。	1256	物品名:"洞穴蝙蝠翅膀"
DESCRIBE.BATWING_COOKED	至少它不会再活过来了。	1257	物品名:"熟蝙蝠翅膀"
DESCRIBE.BATCAVE	本太子可不想吵醒它们。	1258	物品名:"蝙蝠洞"
DESCRIBE.BEDROLL_FURRY	真是又暖和又舒服。	1259	物品名:"毛皮铺盖" 制造描述:"舒适地一觉睡到天亮！"
DESCRIBE.BUNNYMAN	本太子要离开这里。	1260	物品名:"兔人"
DESCRIBE.FLOWER_CAVE	是某种灵力让它发光。	1261	物品名:"荧光花"
DESCRIBE.GUANO	污秽之物。	1262	物品名:"鸟粪"
DESCRIBE.LANTERN	发出亮光的东西。	1263	物品名:"提灯" 制造描述:"可加燃料、明亮、便携！"
DESCRIBE.LIGHTBULB	灵力攒动。	1264	物品名:"荧光果"
DESCRIBE.MANRABBIT_TAIL	手里抓个东西挺好的。	1265	物品名:"兔绒"
DESCRIBE.MUSHROOMHAT	让人看起来像一个有趣的家伙。	1266	物品名:"蘑菇帽"
DESCRIBE.MUSHROOM_LIGHT2.ON	灵力流动。	1269	物品名:"菌伞灯"->开启 制造描述:"受到火山岩浆灯饰学问的激发。"
DESCRIBE.MUSHROOM_LIGHT2.OFF	好像灵力被抽离。	1270	物品名:"菌伞灯"->关闭 制造描述:"受到火山岩浆灯饰学问的激发。"
DESCRIBE.MUSHROOM_LIGHT2.BURNT	本太子没有让它发霉。	1271	物品名:"菌伞灯"->烧焦的 制造描述:"受到火山岩浆灯饰学问的激发。"
DESCRIBE.MUSHROOM_LIGHT.ON	灵力把它点亮了。	1275	物品名:"蘑菇灯"->开启 制造描述:"任何蘑菇的完美添加物。"
DESCRIBE.MUSHROOM_LIGHT.OFF	它是一个充满灵力的蘑菇。	1276	物品名:"蘑菇灯"->关闭 制造描述:"任何蘑菇的完美添加物。"
DESCRIBE.MUSHROOM_LIGHT.BURNT	完全烧焦。	1277	物品名:"蘑菇灯"->烧焦的 制造描述:"任何蘑菇的完美添加物。"
DESCRIBE.SLEEPBOMB	一扔就让本太子犯困。	1279	物品名:"睡袋" 制造描述:"可以扔掉的袋子睡意沉沉。"
DESCRIBE.MUSHROOMBOMB	一个危险的东西出现了！	1280	物品名:"炸弹蘑菇"
DESCRIBE.SHROOM_SKIN	一种妖物的皮。	1281	物品名:"蘑菇皮"
DESCRIBE.TOADSTOOL_CAP.EMPTY	只是地上的一个洞。	1284	物品名:"毒菌蟾蜍"
DESCRIBE.TOADSTOOL_CAP.INGROUND	有东西伸出来了。	1285	物品名:"毒菌蟾蜍"->在地里面
DESCRIBE.TOADSTOOL_CAP.GENERIC	那妖物只是想被砍掉。	1286	物品名:"毒菌蟾蜍"->默认
DESCRIBE.TOADSTOOL.GENERIC	看起来不像善茬！	1290	物品名:"毒菌蟾蜍"->默认
DESCRIBE.TOADSTOOL.RAGE	它狂跳不止！	1291	物品名:"毒菌蟾蜍"->愤怒
DESCRIBE.MUSHROOMSPROUT.GENERIC	多么玄妙！	1295	物品名:"孢子帽"->默认
DESCRIBE.MUSHROOMSPROUT.BURNT	不合适。	1296	物品名:"孢子帽"->烧焦的
DESCRIBE.MUSHTREE_TALL.GENERIC	那个蘑菇长得太大了。	1300	物品名:"蓝蘑菇树"->默认
DESCRIBE.MUSHTREE_TALL.BLOOM	从远处看不出来，它很臭。	1301	物品名:"蓝蘑菇树"->蘑菇树繁殖？？
DESCRIBE.MUSHTREE_MEDIUM.GENERIC	红色的植物，火焰的颜色。	1305	物品名:"红蘑菇树"->默认
DESCRIBE.MUSHTREE_MEDIUM.BLOOM	这个让本太子有点反感。	1306	物品名:"红蘑菇树"->蘑菇树繁殖？？
DESCRIBE.MUSHTREE_SMALL.GENERIC	植物的颜色。	1310	物品名:"绿蘑菇树"->默认
DESCRIBE.MUSHTREE_SMALL.BLOOM	增生的植物。	1311	物品名:"绿蘑菇树"->蘑菇树繁殖？？
DESCRIBE.MUSHTREE_TALL_WEBBED	妖物们觉得这个很重要。	1313	物品名:"蛛网蓝蘑菇树"
DESCRIBE.SPORE_TALL.GENERIC	它四处飘荡。	1316	物品名:"蓝色孢子"->默认
DESCRIBE.SPORE_TALL.HELD	本太子需要感受灵力的流动。	1317	物品名:"蓝色孢子"->拿在手里
DESCRIBE.SPORE_MEDIUM.GENERIC	在这世上还有牵挂。	1321	物品名:"红色孢子"->默认
DESCRIBE.SPORE_MEDIUM.HELD	本太子需要感受灵力的流动。	1322	物品名:"红色孢子"->拿在手里
DESCRIBE.SPORE_SMALL.GENERIC	植物的颜色。	1326	物品名:"绿色孢子"->默认
DESCRIBE.SPORE_SMALL.HELD	本太子需要感受灵力的流动。	1327	物品名:"绿色孢子"->拿在手里
DESCRIBE.RABBITHOUSE.GENERIC	那不是真的胡萝卜。	1331	物品名:"兔屋"->默认 制造描述:"可容纳一只巨大的兔子及其所有物品。"
DESCRIBE.RABBITHOUSE.BURNT	那不是真的烤胡萝卜。	1332	物品名:"兔屋"->烧焦的 制造描述:"可容纳一只巨大的兔子及其所有物品。"
DESCRIBE.SLURTLE	呕...恶心...	1334	物品名:"蛞蝓龟"
DESCRIBE.SLURTLE_SHELLPIECES	一些碎壳。	1335	物品名:"外壳碎片"
DESCRIBE.SLURTLEHAT	那会弄乱本太子的头发。	1336	物品名:"背壳头盔"
DESCRIBE.SLURTLEHOLE	恶心的洞穴。	1337	物品名:"蛞蝓龟窝"
DESCRIBE.SLURTLESLIME	要不是有用的话，本太子才不会去碰。	1338	物品名:"蛞蝓龟黏液"
DESCRIBE.SNURTLE	软体的妖物。	1339	物品名:"蜗牛龟"
DESCRIBE.SPIDER_HIDER	更多的妖物！	1340	物品名:"洞穴蜘蛛"
DESCRIBE.SPIDER_SPITTER	本太子讨厌这些！	1341	物品名:"喷射蜘蛛"
DESCRIBE.SPIDERHOLE	它外面布满了蛛网。	1342	物品名:"蛛网岩"
DESCRIBE.SPIDERHOLE_ROCK	它外面布满了蛛网。	1343	物品名:"兔屋" 制造描述:"可容纳一只巨大的兔子及其所有物品。"
DESCRIBE.STALAGMITE	本太子看它像是石头而已。	1344	物品名:"石笋"
DESCRIBE.STALAGMITE_TALL	能感受到一些灵力在内部...	1345	物品名:"石笋"
DESCRIBE.TURF_CARPETFLOOR	柔软的地毯。	1346	物品名:"地毯地板" 制造描述:"超级柔软。闻着就像皮弗娄牛。"
DESCRIBE.TURF_CHECKERFLOOR	这些没有龙宫的华丽。	1347	物品名:"棋盘地板" 制造描述:"精心制作成棋盘状的大理石地砖。"
DESCRIBE.TURF_DIRT	一块地皮。	1348	物品名:"泥土地皮"
DESCRIBE.TURF_FOREST	一块地皮。	1349	物品名:"森林地皮" 制造描述:"一块森林地皮。"
DESCRIBE.TURF_GRASS	一块地皮。	1350	物品名:"长草地皮" 制造描述:"一片草地。"
DESCRIBE.TURF_MARSH	一块地皮。	1351	物品名:"沼泽地皮" 制造描述:"沼泽在哪，家就在哪！"
DESCRIBE.TURF_METEOR	一块月球地面。	1352	物品名:"月球环形山地皮" 制造描述:"月球表面的月坑。"
DESCRIBE.TURF_PEBBLEBEACH	一块海滩。	1353	物品名:"岩石海滩地皮" 制造描述:"一块鹅卵石海滩地皮。"
DESCRIBE.TURF_ROAD	草草铺砌的石头。	1354	物品名:"卵石路" 制造描述:"修建你自己的道路，通往任何地方。"
DESCRIBE.TURF_ROCKY	一块地皮。	1355	物品名:"岩石地皮" 制造描述:"一块石头地皮。"
DESCRIBE.TURF_SAVANNA	一块地皮。	1356	物品名:"热带草原地皮" 制造描述:"一块热带草原地皮。"
DESCRIBE.TURF_WOODFLOOR	这些是木地板。	1357	物品名:"木地板" 制造描述:"优质复合地板。"
DESCRIBE.TURF_CAVE	又一种地皮类型。	1358	物品名:"鸟粪地皮" 制造描述:"洞穴地面冰冷的岩石。"
DESCRIBE.TURF_FUNGUS	又一种地皮类型。	1359	物品名:"真菌地皮" 制造描述:"一块长满了真菌的洞穴地皮。"
DESCRIBE.TURF_FUNGUS_MOON	又一种地皮类型。	1360	物品名:"变异真菌地皮" 制造描述:"一块长满了变异真菌的洞穴地皮。"
DESCRIBE.TURF_ARCHIVE	又一种地皮类型。	1361	物品名:"远古石刻" 制造描述:"解封档案馆中的远古石器。"
DESCRIBE.TURF_SINKHOLE	又一种地皮类型。	1362	物品名:"黏滑地皮" 制造描述:"一块潮湿、沾满泥巴的草地地皮。"
DESCRIBE.TURF_UNDERROCK	又一种地皮类型。	1363	物品名:"洞穴岩石地皮" 制造描述:"一块乱石嶙峋的洞穴地皮。"
DESCRIBE.TURF_MUD	又一种地皮类型。	1364	物品名:"泥泞地皮" 制造描述:"一块泥地地皮。"
DESCRIBE.TURF_DECIDUOUS	又一种地皮类型。	1365	物品名:"落叶林地皮" 制造描述:"一块落叶林地皮。"
DESCRIBE.TURF_SANDY	又一种地皮类型。	1366	物品名:"兔屋" 制造描述:"可容纳一只巨大的兔子及其所有物品。"
DESCRIBE.TURF_BADLANDS	又一种地皮类型。	1367	物品名:"兔屋" 制造描述:"可容纳一只巨大的兔子及其所有物品。"
DESCRIBE.TURF_DESERTDIRT	一块地皮。	1368	物品名:"沙漠地皮" 制造描述:"一片干燥的沙子。"
DESCRIBE.TURF_FUNGUS_GREEN	一块地皮。	1369	物品名:"真菌地皮" 制造描述:"一块爬满绿菌的洞穴地皮。"
DESCRIBE.TURF_FUNGUS_RED	一块地皮。	1370	物品名:"真菌地皮" 制造描述:"一块爬满红菌的洞穴地皮。"
DESCRIBE.TURF_DRAGONFLY	你想证明它能防火吗？	1371	物品名:"龙鳞地板" 制造描述:"消除火灾蔓延速度。"
DESCRIBE.TURF_SHELLBEACH	一块海滩。	1372	物品名:"贝壳海滩地皮" 制造描述:"一块贝壳海岸。"
DESCRIBE.TURF_RUINSBRICK	又一种地皮类型。	1373	物品名:"远古地面" 制造描述:"远古石制地面，装饰的魔法技艺早已失传。"
DESCRIBE.TURF_RUINSBRICK_GLOW	又一种地皮类型。	1374	物品名:"仿远古地面" 制造描述:"远古石制地面的复刻。"
DESCRIBE.TURF_RUINSTILES	又一种地皮类型。	1375	物品名:"远古瓷砖" 制造描述:"瓷砖地面，装饰的魔法技艺早已失传。"
DESCRIBE.TURF_RUINSTILES_GLOW	又一种地皮类型。	1376	物品名:"仿远古瓷砖" 制造描述:"远古瓷砖地面的复刻。"
DESCRIBE.TURF_RUINSTRIM	又一种地皮类型。	1377	物品名:"远古砖雕" 制造描述:"砖石地面，装饰的魔法技艺早已失传。"
DESCRIBE.TURF_RUINSTRIM_GLOW	又一种地皮类型。	1378	物品名:"仿远古砖雕" 制造描述:"远古砖石地面的复刻。"
DESCRIBE.TURF_MONKEY_GROUND	一片沙地。	1379	物品名:"月亮码头海滩地皮" 制造描述:"一片沙地，散发着淡淡的香蕉香。"
DESCRIBE.TURF_CARPETFLOOR2	它出奇地柔软。	1380	物品名:"茂盛地毯" 制造描述:"超级超级软。"
DESCRIBE.TURF_MOSAIC_GREY	又一种地皮类型。	1381	物品名:"灰色马赛克地板" 制造描述:"优雅的碎石。灰色。"
DESCRIBE.TURF_MOSAIC_RED	又一种地皮类型。	1382	物品名:"红色马赛克地板" 制造描述:"优雅的碎石。红色。"
DESCRIBE.TURF_MOSAIC_BLUE	又一种地皮类型。	1383	物品名:"蓝色马赛克地板" 制造描述:"优雅的碎石。蓝色。"
DESCRIBE.TURF_BEARD_RUG	又一种地皮类型。	1384	物品名:"胡须地毯" 制造描述:"有些人就是喜欢行为艺术。"
DESCRIBE.POWCAKE	看起来不够好吃。	1385	物品名:"芝士蛋糕"
DESCRIBE.CAVE_ENTRANCE	本太子在想那岩石能不能移开。	1386	物品名:"被堵住的洞穴"
DESCRIBE.CAVE_ENTRANCE_RUINS	这有可能在隐瞒什么事情。	1387	物品名:"被堵住的陷洞"->单机 洞二入口
DESCRIBE.CAVE_ENTRANCE_OPEN.GENERIC	大地本身在排斥本太子！	1390	物品名:"洞穴"->默认
DESCRIBE.CAVE_ENTRANCE_OPEN.OPEN	在那下面肯定能发现各种各样的东西。	1391	物品名:"洞穴"->打开
DESCRIBE.CAVE_ENTRANCE_OPEN.FULL	本太子会等到有人离开进入。	1392	物品名:"洞穴"->满了
DESCRIBE.CAVE_EXIT.GENERIC	本太子想本太子该待在这下面。	1396	物品名:"楼梯"->默认
DESCRIBE.CAVE_EXIT.OPEN	本太子暂时不想再探索了。	1397	物品名:"楼梯"->打开
DESCRIBE.CAVE_EXIT.FULL	上面太拥挤！	1398	物品名:"楼梯"->满了
DESCRIBE.MAXWELLPHONOGRAPH	声音原来是从那来的。	1400	single player  -- 物品名:"麦斯威尔的留声机"->单机 麦斯威尔留声机
DESCRIBE.BOOMERANG	可以回到身边的武器。	1401	物品名:"回旋镖" 制造描述:"来自澳洲土著。"
DESCRIBE.PIGGUARD	他看起来不那么友好。	1402	物品名:"猪人守卫"
DESCRIBE.ABIGAIL.LEVEL1[0]	噢，她有一个可爱的小蝴蝶结。	1407	物品名:未找到 制造描述:未找到
DESCRIBE.ABIGAIL.LEVEL1[1]	噢，她有一个可爱的小蝴蝶结。	1408	物品名:未找到 制造描述:未找到
DESCRIBE.ABIGAIL.LEVEL2[0]	噢，她有一个可爱的小蝴蝶结。	1412	物品名:未找到 制造描述:未找到
DESCRIBE.ABIGAIL.LEVEL2[1]	噢，她有一个可爱的小蝴蝶结。	1413	物品名:未找到 制造描述:未找到
DESCRIBE.ABIGAIL.LEVEL3[0]	噢，她有一个可爱的小蝴蝶结。	1417	物品名:未找到 制造描述:未找到
DESCRIBE.ABIGAIL.LEVEL3[1]	噢，她有一个可爱的小蝴蝶结。	1418	物品名:未找到 制造描述:未找到
DESCRIBE.ADVENTURE_PORTAL	本太子不太明白这有什么作用。	1421	物品名:"麦斯威尔之门"->单机 麦斯威尔之门
DESCRIBE.AMULET	戴着它本太子感觉很安全。	1422	物品名:"重生护符" 制造描述:"逃离死神的魔爪。"
DESCRIBE.ANIMAL_TRACK	食物留下的踪迹。本太子指的是...一只动物。	1423	物品名:"动物足迹"
DESCRIBE.ARMORGRASS	希望里面没虫子。	1424	物品名:"草甲" 制造描述:"提供少许防护。"
DESCRIBE.ARMORMARBLE	那看起来真的很沉。	1425	物品名:"大理石甲" 制造描述:"它很重，但能够保护你。"
DESCRIBE.ARMORWOOD	那是一件非常合适的衣服。	1426	物品名:"木甲" 制造描述:"为你抵御部分伤害。"
DESCRIBE.ARMOR_SANITY	本太子虽然安全了，心里确不踏实。	1427	物品名:"暗夜甲" 制造描述:"保护你的躯体，但无法保护你的心智。"
DESCRIBE.ASH.GENERIC	火烧完之后剩下的一切。	1430	物品名:"灰烬"->默认
DESCRIBE.ASH.REMAINS_GLOMMERFLOWER	被火焰吞噬了！	1431	物品名:"灰烬"->单机专用
DESCRIBE.ASH.REMAINS_EYE_BONE	被火焰吞噬了！	1432	物品名:"灰烬"->单机专用
DESCRIBE.ASH.REMAINS_THINGIE	本太子很讨厌火焰。	1433	物品名:"灰烬"->单机专用
DESCRIBE.AXE	可靠的斧头。	1435	物品名:"斧头" 制造描述:"砍倒树木！"
DESCRIBE.BABYBEEFALO.GENERIC	啊。太可爱了！	1438	物品名:"小皮弗娄牛"->默认
DESCRIBE.BABYBEEFALO.SLEEPING	做个好梦。	1439	物品名:"小皮弗娄牛"->睡着了
DESCRIBE.BUNDLE	本太子的东西都在那里面！	1441	物品名:"捆绑物资"
DESCRIBE.BUNDLEWRAP	把东西打包起来应该会容易搬一点。	1442	物品名:"捆绑包装" 制造描述:"打包东西的必要工具。"
DESCRIBE.BACKPACK	你可以在那里面装进许多东西。	1443	物品名:"背包" 制造描述:"携带更多物品。"
DESCRIBE.BACONEGGS	看起来不错的食物。	1444	物品名:"培根煎蛋"
DESCRIBE.BANDAGE	似乎能让人健康。	1445	物品名:"蜂蜜药膏" 制造描述:"愈合小伤口。"
DESCRIBE.BASALT	敲不碎！	1446	removed  -- 物品名:"玄武岩"
DESCRIBE.BEARDHAIR	一些毛发。	1447	物品名:"胡须"
DESCRIBE.BEARGER	庞大的妖物。	1448	物品名:"熊獾"
DESCRIBE.BEARGERVEST	其实不太适合本太子。	1449	物品名:"熊皮背心" 制造描述:"像熊一样的背心。"
DESCRIBE.ICEPACK	毛皮使包内有保温效果。	1450	物品名:"保鲜背包" 制造描述:"保持新鲜感。"
DESCRIBE.BEARGER_FUR	一块厚毛皮。	1451	物品名:"熊皮" 制造描述:"毛皮再生。"
DESCRIBE.BEDROLL_STRAW	看起来挺舒适，但闻起来一股霉味。	1452	物品名:"草席卷" 制造描述:"一觉睡到天亮。"
DESCRIBE.BEEQUEEN	让那蜂刺离本太子远点！	1453	物品名:"蜂王"
DESCRIBE.BEEQUEENHIVE.GENERIC	太黏了，没法走下去了。	1456	物品名:"蜂蜜地块"->默认
DESCRIBE.BEEQUEENHIVE.GROWING	那东西以前在那里吗？	1457	物品名:"蜂蜜地块"->正在生长
DESCRIBE.BEEQUEENHIVEGROWN	一种巨大妖物正沉寂着。	1459	物品名:"巨大蜂窝"
DESCRIBE.BEEGUARD	它正在守护。	1460	物品名:"嗡嗡蜜蜂"
DESCRIBE.HIVEHAT	当本太子穿上它时，这世界看起来清明了一些。	1461	物品名:"蜂王冠"
DESCRIBE.MINISIGN.GENERIC	本太子可以画得比那好！	1464	物品名:"小木牌"->默认
DESCRIBE.MINISIGN.UNDRAWN	本太子们应该在那上面画些东西。	1465	物品名:"小木牌"->没有画画
DESCRIBE.MINISIGN_ITEM	像这样没有太多用处。本太子们应该把它放下。	1467	物品名:"小木牌" 制造描述:"用羽毛笔在这些上面画画。"
DESCRIBE.BEE.GENERIC	嗡嗡嗡，嗡嗡嗡。	1470	物品名:"蜜蜂"->默认
DESCRIBE.BEE.HELD	当心！	1471	物品名:"蜜蜂"->拿在手里
DESCRIBE.BEEBOX.READY	它里面装满了蜂蜜。	1475	物品名:"蜂箱"->准备好的 满的 制造描述:"贮存你自己的蜜蜂。"
DESCRIBE.BEEBOX.FULLHONEY	它里面装满了蜂蜜。	1476	物品名:"蜂箱"->蜂蜜满了 制造描述:"贮存你自己的蜜蜂。"
DESCRIBE.BEEBOX.GENERIC	蜜蜂！	1477	物品名:"蜂箱"->默认 制造描述:"贮存你自己的蜜蜂。"
DESCRIBE.BEEBOX.NOHONEY	它是空的。	1478	物品名:"蜂箱"->没有蜂蜜 制造描述:"贮存你自己的蜜蜂。"
DESCRIBE.BEEBOX.SOMEHONEY	需要等一会。	1479	物品名:"蜂箱"->有一些蜂蜜 制造描述:"贮存你自己的蜜蜂。"
DESCRIBE.BEEBOX.BURNT	怎么被烧掉的？！！	1480	物品名:"蜂箱"->烧焦的 制造描述:"贮存你自己的蜜蜂。"
DESCRIBE.MUSHROOM_FARM.STUFFED	那真是许许多多的蘑菇！	1484	物品名:"蘑菇农场"->塞，满了？？ 制造描述:"种蘑菇。"
DESCRIBE.MUSHROOM_FARM.LOTS	木头上长满了蘑菇。	1485	物品名:"蘑菇农场"->很多 制造描述:"种蘑菇。"
DESCRIBE.MUSHROOM_FARM.SOME	现在它应该继续生长。	1486	物品名:"蘑菇农场"->有一些 制造描述:"种蘑菇。"
DESCRIBE.MUSHROOM_FARM.EMPTY	它可以使用一个孢子。或是一个蘑菇移植植物。	1487	物品名:"蘑菇农场" 制造描述:"种蘑菇。"
DESCRIBE.MUSHROOM_FARM.ROTTEN	木头死去了。应该用一个活的来替换它。	1488	物品名:"蘑菇农场"->腐烂的--需要活木 制造描述:"种蘑菇。"
DESCRIBE.MUSHROOM_FARM.BURNT	灵力催生了它。	1489	物品名:"蘑菇农场"->烧焦的 制造描述:"种蘑菇。"
DESCRIBE.MUSHROOM_FARM.SNOWCOVERED	本太子认为它在这种寒冷的天气里没办法生长。	1490	物品名:"蘑菇农场"->被雪覆盖 制造描述:"种蘑菇。"
DESCRIBE.BEEFALO.FOLLOWER	他在静静地跟着本太子。	1494	物品名:"皮弗娄牛"->追随者
DESCRIBE.BEEFALO.GENERIC	是皮弗娄牛。	1495	物品名:"皮弗娄牛"->默认
DESCRIBE.BEEFALO.NAKED	他很伤心。	1496	物品名:"皮弗娄牛"->牛毛被刮干净了
DESCRIBE.BEEFALO.SLEEPING	这些家伙睡得真死。	1497	物品名:"皮弗娄牛"->睡着了
DESCRIBE.BEEFALO.DOMESTICATED	这个没其他的那么难闻。	1498	物品名:"皮弗娄牛"->驯化牛
DESCRIBE.BEEFALO.ORNERY	它看起来非常生气。	1499	物品名:"皮弗娄牛"->战斗牛
DESCRIBE.BEEFALO.RIDER	这家伙看起来挺好骑的。	1500	物品名:"皮弗娄牛"->骑行牛
DESCRIBE.BEEFALO.PUDGY	嗯，它可能吃太多东西了。	1501	物品名:"皮弗娄牛"->胖牛
DESCRIBE.BEEFALO.MYPARTNER	本太子们可以作为伙伴。	1502	物品名:"皮弗娄牛"
DESCRIBE.BEEFALOHAT	希望不要毁了本太子的发型。	1504	物品名:"牛角帽" 制造描述:"成为牛群中的一员！连气味也变得一样。"
DESCRIBE.BEEFALOWOOL	看起来毛糙糙的。	1505	物品名:"牛毛"
DESCRIBE.BEEHAT	防止本太子被叮咬。	1506	物品名:"养蜂帽" 制造描述:"防止被愤怒的蜜蜂蜇伤。"
DESCRIBE.BEESWAX	蜂蜡可以防止腐烂。	1507	物品名:"蜂蜡" 制造描述:"一种有用的防腐蜂蜡。"
DESCRIBE.BEEHIVE	蜜蜂嗡嗡忙不停。	1508	物品名:"蜂窝"
DESCRIBE.BEEMINE	它晃动时就会嗡嗡叫。	1509	物品名:"蜜蜂地雷" 制造描述:"变成武器的蜜蜂。会出什么问题？"
DESCRIBE.BEEMINE_MAXWELL	被装在地雷里的狂暴妖物。	1510	removed  -- 物品名:"麦斯威尔的蚊子陷阱"->单机 麦斯威尔的蚊子陷阱
DESCRIBE.BERRIES	平凡的食物。	1511	物品名:"浆果"
DESCRIBE.BERRIES_COOKED	加热并没有让它们变得更好。	1512	物品名:"烤浆果"
DESCRIBE.BERRIES_JUICY	味道普通。	1513	物品名:"多汁浆果"
DESCRIBE.BERRIES_JUICY_COOKED	最好在变质前吃掉。	1514	物品名:"烤多汁浆果"
DESCRIBE.BERRYBUSH.BARREN	本太子想它需要施肥。	1517	物品名:"浆果丛"
DESCRIBE.BERRYBUSH.WITHERED	这么热的天气什么也生长不了。	1518	物品名:"浆果丛"->枯萎了
DESCRIBE.BERRYBUSH.GENERIC	本太子觉得这些应该能吃。	1519	物品名:"浆果丛"->默认
DESCRIBE.BERRYBUSH.PICKED	或许它们会再长出来？	1520	物品名:"浆果丛"->被采完了
DESCRIBE.BERRYBUSH.DISEASED	看上去病的很重。	1521	removed  -- 物品名:"浆果丛"->生病了
