path	original	line	comment
DESCRIBE.LIGHTBULB	地脉灵光...	1264	物品名:"荧光果"
DESCRIBE.MANRABBIT_TAIL	玉兔绒...	1265	物品名:"兔绒"
DESCRIBE.MUSHROOMHAT	化形菇冠...	1266	物品名:"蘑菇帽"
DESCRIBE.MUSHROOM_LIGHT2.ON	菌灵流转...	1269	物品名:"菌伞灯"->开启 制造描述:"受到火山岩浆灯饰学问的激发。"
DESCRIBE.MUSHROOM_LIGHT2.OFF	灵能枯竭...	1270	物品名:"菌伞灯"->关闭 制造描述:"受到火山岩浆灯饰学问的激发。"
DESCRIBE.MUSHROOM_LIGHT2.BURNT	灵菌尽毁！	1271	物品名:"菌伞灯"->烧焦的 制造描述:"受到火山岩浆灯饰学问的激发。"
DESCRIBE.MUSHROOM_LIGHT.ON	灵菇生辉！	1275	物品名:"蘑菇灯"->开启 制造描述:"任何蘑菇的完美添加物。"
DESCRIBE.MUSHROOM_LIGHT.OFF	蓄灵待发...	1276	物品名:"蘑菇灯"->关闭 制造描述:"任何蘑菇的完美添加物。"
DESCRIBE.MUSHROOM_LIGHT.BURNT	焦菇无用...	1277	物品名:"蘑菇灯"->烧焦的 制造描述:"任何蘑菇的完美添加物。"
DESCRIBE.SLEEPBOMB	迷神烟瘴...	1279	物品名:"睡袋" 制造描述:"可以扔掉的袋子睡意沉沉。"
DESCRIBE.MUSHROOMBOMB	爆裂毒菇！	1280	物品名:"炸弹蘑菇"
DESCRIBE.SHROOM_SKIN	菇妖蜕皮...	1281	物品名:"蘑菇皮"
DESCRIBE.TOADSTOOL_CAP.EMPTY	毒瘴穴...	1284	物品名:"毒菌蟾蜍"
DESCRIBE.TOADSTOOL_CAP.INGROUND	地脉毒菇将出...	1285	物品名:"毒菌蟾蜍"->在地里面
DESCRIBE.TOADSTOOL_CAP.GENERIC	毒蟾菌座...待本座斩之！	1286	物品名:"毒菌蟾蜍"->默认
DESCRIBE.TOADSTOOL.GENERIC	万毒蟾尊...	1290	物品名:"毒菌蟾蜍"->默认
DESCRIBE.TOADSTOOL.RAGE	毒蟾震怒！	1291	物品名:"毒菌蟾蜍"->愤怒
DESCRIBE.MUSHROOMSPROUT.GENERIC	菌王冠...	1295	物品名:"孢子帽"->默认
DESCRIBE.MUSHROOMSPROUT.BURNT	冠毁灵散...	1296	物品名:"孢子帽"->烧焦的
DESCRIBE.MUSHTREE_TALL.GENERIC	通天毒蕈...	1300	物品名:"蓝蘑菇树"->默认
DESCRIBE.MUSHTREE_TALL.BLOOM	毒孢弥天...	1301	物品名:"蓝蘑菇树"->蘑菇树繁殖？？
DESCRIBE.MUSHTREE_MEDIUM.GENERIC	赤焰菇林...	1305	物品名:"红蘑菇树"->默认
DESCRIBE.MUSHTREE_MEDIUM.BLOOM	火孢漫天！	1306	物品名:"红蘑菇树"->蘑菇树繁殖？？
DESCRIBE.MUSHTREE_SMALL.GENERIC	碧灵菇丛...	1310	物品名:"绿蘑菇树"->默认
DESCRIBE.MUSHTREE_SMALL.BLOOM	木灵孢雨...	1311	物品名:"绿蘑菇树"->蘑菇树繁殖？？
DESCRIBE.MUSHTREE_TALL_WEBBED	蛛秽缠菇...待本座净化！	1313	物品名:"蛛网蓝蘑菇树"
DESCRIBE.SPORE_TALL.GENERIC	九幽毒孢游荡...	1316	物品名:"蓝色孢子"->默认
DESCRIBE.SPORE_TALL.HELD	玄阴毒气在掌心...	1317	物品名:"蓝色孢子"->拿在手里
DESCRIBE.SPORE_MEDIUM.GENERIC	赤炎灵孢飘散...	1321	物品名:"红色孢子"->默认
DESCRIBE.SPORE_MEDIUM.HELD	真火灵能在掌中...	1322	物品名:"红色孢子"->拿在手里
DESCRIBE.SPORE_SMALL.GENERIC	乙木灵孢飞舞...	1326	物品名:"绿色孢子"->默认
DESCRIBE.SPORE_SMALL.HELD	草木精华在指间...	1327	物品名:"绿色孢子"->拿在手里
DESCRIBE.RABBITHOUSE.GENERIC	假胡萝卜妖宅...	1331	物品名:"兔屋"->默认 制造描述:"可容纳一只巨大的兔子及其所有物品。"
DESCRIBE.RABBITHOUSE.BURNT	烤假萝卜...	1332	物品名:"兔屋"->烧焦的 制造描述:"可容纳一只巨大的兔子及其所有物品。"
DESCRIBE.SLURTLE	背壳地精...	1334	物品名:"蛞蝓龟"
DESCRIBE.SLURTLE_SHELLPIECES	玄甲碎片...	1335	物品名:"外壳碎片"
DESCRIBE.SLURTLEHAT	地精壳盔...	1336	物品名:"背壳头盔"
DESCRIBE.SLURTLEHOLE	地精巢穴...	1337	物品名:"蛞蝓龟窝"
DESCRIBE.SLURTLESLIME	地精秽液...	1338	物品名:"蛞蝓龟黏液"
DESCRIBE.SNURTLE	滚开！	1339	物品名:"蜗牛龟"
DESCRIBE.SPIDER_HIDER	拟岩蛛妖...	1340	物品名:"洞穴蜘蛛"
DESCRIBE.SPIDER_SPITTER	毒唾魔蛛！	1341	物品名:"喷射蜘蛛"
DESCRIBE.SPIDERHOLE	蛛魔窟...	1342	物品名:"蛛网岩"
DESCRIBE.SPIDERHOLE_ROCK	蛛秽附石...	1343	物品名:"兔屋" 制造描述:"可容纳一只巨大的兔子及其所有物品。"
DESCRIBE.STALAGMITE	凡石一根...	1344	物品名:"石笋"
DESCRIBE.STALAGMITE_TALL	地脉灵笋！	1345	物品名:"石笋"
DESCRIBE.TURF_CARPETFLOOR	灵牛毛毡...	1346	物品名:"地毯地板" 制造描述:"超级柔软。闻着就像皮弗娄牛。"
DESCRIBE.TURF_CHECKERFLOOR	凡间棋盘...	1347	物品名:"棋盘地板" 制造描述:"精心制作成棋盘状的大理石地砖。"
DESCRIBE.TURF_DIRT	一块地皮。	1348	物品名:"泥土地皮"
DESCRIBE.TURF_FOREST	一块地皮。	1349	物品名:"森林地皮" 制造描述:"一块森林地皮。"
DESCRIBE.TURF_GRASS	一块地皮。	1350	物品名:"长草地皮" 制造描述:"一片草地。"
DESCRIBE.TURF_MARSH	一块地皮。	1351	物品名:"沼泽地皮" 制造描述:"沼泽在哪，家就在哪。"
DESCRIBE.TURF_METEOR	一块月球地面。	1352	物品名:"月球环形山地皮" 制造描述:"月球表面的月坑。"
DESCRIBE.TURF_PEBBLEBEACH	一块海滩。	1353	物品名:"岩石海滩地皮" 制造描述:"一块鹅卵石海滩地皮。"
DESCRIBE.TURF_ROAD	草草铺砌的石头。	1354	物品名:"卵石路" 制造描述:"修建你自己的道路，通往任何地方。"
DESCRIBE.TURF_ROCKY	一块地皮。	1355	物品名:"岩石地皮" 制造描述:"一块石头地皮。"
DESCRIBE.TURF_SAVANNA	一块地皮。	1356	物品名:"热带草原地皮" 制造描述:"一块热带草原地皮。"
DESCRIBE.TURF_WOODFLOOR	这些是木地板。	1357	物品名:"木地板" 制造描述:"优质复合地板。"
DESCRIBE.TURF_CAVE	又一种地皮类型。	1358	物品名:"鸟粪地皮" 制造描述:"洞穴地面冰冷的岩石。"
DESCRIBE.TURF_FUNGUS	又一种地皮类型。	1359	物品名:"真菌地皮" 制造描述:"一块长满了真菌的洞穴地皮。"
DESCRIBE.TURF_FUNGUS_MOON	又一种地皮类型。	1360	物品名:"变异真菌地皮" 制造描述:"一块长满了变异真菌的洞穴地皮。"
DESCRIBE.TURF_ARCHIVE	又一种地皮类型。	1361	物品名:"远古石刻" 制造描述:"解封档案馆中的远古石器。"
DESCRIBE.TURF_SINKHOLE	又一种地皮类型。	1362	物品名:"黏滑地皮" 制造描述:"一块潮湿、沾满泥巴的草地地皮。"
DESCRIBE.TURF_UNDERROCK	又一种地皮类型。	1363	物品名:"洞穴岩石地皮" 制造描述:"一块乱石嶙峋的洞穴地皮。"
DESCRIBE.TURF_MUD	又一种地皮类型。	1364	物品名:"泥泞地皮" 制造描述:"一块泥地地皮。"
DESCRIBE.TURF_DECIDUOUS	又一种地皮类型。	1365	物品名:"落叶林地皮" 制造描述:"一块落叶林地皮。"
DESCRIBE.TURF_SANDY	又一种地皮类型。	1366	物品名:"兔屋" 制造描述:"可容纳一只巨大的兔子及其所有物品。"
DESCRIBE.TURF_BADLANDS	又一种地皮类型。	1367	物品名:"兔屋" 制造描述:"可容纳一只巨大的兔子及其所有物品。"
DESCRIBE.TURF_DESERTDIRT	一块地皮。	1368	物品名:"沙漠地皮" 制造描述:"一片干燥的沙子。"
DESCRIBE.TURF_FUNGUS_GREEN	一块地皮。	1369	物品名:"真菌地皮" 制造描述:"一块爬满绿菌的洞穴地皮。"
DESCRIBE.TURF_FUNGUS_RED	一块地皮。	1370	物品名:"真菌地皮" 制造描述:"一块爬满红菌的洞穴地皮。"
DESCRIBE.TURF_DRAGONFLY	你想证明它能防火吗？	1371	物品名:"龙鳞地板" 制造描述:"消除火灾蔓延速度。"
DESCRIBE.TURF_SHELLBEACH	一块海滩。	1372	物品名:"贝壳海滩地皮" 制造描述:"一块贝壳海岸。"
DESCRIBE.TURF_RUINSBRICK	又一种地皮类型。	1373	物品名:"远古地面" 制造描述:"远古石制地面，装饰的魔法技艺早已失传。"
DESCRIBE.TURF_RUINSBRICK_GLOW	又一种地皮类型。	1374	物品名:"仿远古地面" 制造描述:"远古石制地面的复刻。"
DESCRIBE.TURF_RUINSTILES	又一种地皮类型。	1375	物品名:"远古瓷砖" 制造描述:"瓷砖地面，装饰的魔法技艺早已失传。"
DESCRIBE.TURF_RUINSTILES_GLOW	又一种地皮类型。	1376	物品名:"仿远古瓷砖" 制造描述:"远古瓷砖地面的复刻。"
DESCRIBE.TURF_RUINSTRIM	又一种地皮类型。	1377	物品名:"远古砖雕" 制造描述:"砖石地面，装饰的魔法技艺早已失传。"
DESCRIBE.TURF_RUINSTRIM_GLOW	又一种地皮类型。	1378	物品名:"仿远古砖雕" 制造描述:"远古砖石地面的复刻。"
DESCRIBE.TURF_MONKEY_GROUND	一片沙地。	1379	物品名:"月亮码头海滩地皮" 制造描述:"一片沙地，散发着淡淡的香蕉香。"
DESCRIBE.TURF_CARPETFLOOR2	它出奇地柔软。	1380	物品名:"茂盛地毯" 制造描述:"超级超级软。"
DESCRIBE.TURF_MOSAIC_GREY	又一种地皮类型。	1381	物品名:"灰色马赛克地板" 制造描述:"优雅的碎石。灰色。"
DESCRIBE.TURF_MOSAIC_RED	又一种地皮类型。	1382	物品名:"红色马赛克地板" 制造描述:"优雅的碎石。红色。"
DESCRIBE.TURF_MOSAIC_BLUE	又一种地皮类型。	1383	物品名:"蓝色马赛克地板" 制造描述:"优雅的碎石。蓝色。"
DESCRIBE.TURF_BEARD_RUG	鬃毛魔毯...	1384	物品名:"胡须地毯" 制造描述:"有些人就是喜欢行为艺术。"
DESCRIBE.POWCAKE	劣质灵糕...	1385	物品名:"芝士蛋糕"
DESCRIBE.CAVE_ENTRANCE	待本座破开此穴！	1386	物品名:"被堵住的洞穴"
DESCRIBE.CAVE_ENTRANCE_RUINS	直通九幽...	1387	物品名:"被堵住的陷洞"->单机 洞二入口
DESCRIBE.CAVE_ENTRANCE_OPEN.GENERIC	地脉异动...	1390	物品名:"洞穴"->默认
DESCRIBE.CAVE_ENTRANCE_OPEN.OPEN	地府探秘去也！	1391	物品名:"洞穴"->打开
DESCRIBE.CAVE_ENTRANCE_OPEN.FULL	挤什么挤！	1392	物品名:"洞穴"->满了
DESCRIBE.CAVE_EXIT.GENERIC	通天阶...	1396	物品名:"楼梯"->默认
DESCRIBE.CAVE_EXIT.OPEN	人间，我回来了！	1397	物品名:"楼梯"->打开
DESCRIBE.CAVE_EXIT.FULL	莫挡本座归路！	1398	物品名:"楼梯"->满了
DESCRIBE.MAXWELLPHONOGRAPH	魔音盒...	1400	single player  -- 物品名:"麦斯威尔的留声机"->单机 麦斯威尔留声机
DESCRIBE.BOOMERANG	回风法宝！	1401	物品名:"回旋镖" 制造描述:"来自澳洲土著。"
DESCRIBE.PIGGUARD	猪妖卫兵...	1402	物品名:"猪人守卫"
DESCRIBE.ABIGAIL.LEVEL1[0]	哼！区区缚灵也敢卖弄...	1407	物品名:未找到 制造描述:未找到
DESCRIBE.ABIGAIL.LEVEL1[1]	蝴蝶结？定是锁魂符！	1408	物品名:未找到 制造描述:未找到
DESCRIBE.ABIGAIL.LEVEL2[0]	怨灵渐强...	1412	物品名:未找到 制造描述:未找到
DESCRIBE.ABIGAIL.LEVEL2[1]	那缎带...莫非是禁制？	1413	物品名:未找到 制造描述:未找到
DESCRIBE.ABIGAIL.LEVEL3[0]	双生魂体？！	1417	物品名:未找到 制造描述:未找到
DESCRIBE.ABIGAIL.LEVEL3[1]	此等邪物...	1418	物品名:未找到 制造描述:未找到
DESCRIBE.ADVENTURE_PORTAL	此界门...通往何处？！	1421	物品名:"麦斯威尔之门"->单机 麦斯威尔之门
DESCRIBE.AMULET	替死符...	1422	物品名:"重生护符" 制造描述:"逃离死神的魔爪。"
DESCRIBE.ANIMAL_TRACK	灵兽足迹...	1423	物品名:"动物足迹"
DESCRIBE.ARMORGRASS	草芥护甲...	1424	物品名:"草甲" 制造描述:"提供少许防护。"
DESCRIBE.ARMORMARBLE	玄石重铠！	1425	物品名:"大理石甲" 制造描述:"它很重，但能够保护你。"
DESCRIBE.ARMORWOOD	灵木战甲...	1426	物品名:"木甲" 制造描述:"为你抵御部分伤害。"
DESCRIBE.ARMOR_SANITY	噬魂魔铠...	1427	物品名:"暗夜甲" 制造描述:"保护你的躯体，但无法保护你的心智。"
DESCRIBE.ASH.GENERIC	余烬...	1430	物品名:"灰烬"->默认
DESCRIBE.ASH.REMAINS_GLOMMERFLOWER	灵花成灰...	1431	物品名:"灰烬"->单机专用
DESCRIBE.ASH.REMAINS_EYE_BONE	窥骨焚毁...	1432	物品名:"灰烬"->单机专用
DESCRIBE.ASH.REMAINS_THINGIE	三昧真火所焚...	1433	物品名:"灰烬"->单机专用
DESCRIBE.AXE	伐木灵斧...	1435	物品名:"斧头" 制造描述:"砍倒树木。"
DESCRIBE.BABYBEEFALO.GENERIC	灵兽幼崽...	1438	物品名:"小皮弗娄牛"->默认
DESCRIBE.BABYBEEFALO.SLEEPING	眠兽勿扰...	1439	物品名:"小皮弗娄牛"->睡着了
DESCRIBE.BUNDLE	乾坤袋！	1441	物品名:"捆绑物资"
DESCRIBE.BUNDLEWRAP	缩物符...	1442	物品名:"捆绑包装" 制造描述:"打包东西的必要工具。"
DESCRIBE.BACKPACK	储物法囊...	1443	物品名:"背包" 制造描述:"携带更多物品。"
DESCRIBE.BACONEGGS	龙肝凤髓...	1444	物品名:"培根煎蛋"
DESCRIBE.BANDAGE	灵蜜膏...	1445	物品名:"蜂蜜药膏" 制造描述:"愈合小伤口。"
DESCRIBE.BASALT	玄冥石...坚不可摧！	1446	removed  -- 物品名:"玄武岩"
DESCRIBE.BEARDHAIR	虬髯灵丝...	1447	物品名:"胡须"
DESCRIBE.BEARGER	熊罴精！	1448	物品名:"熊獾"
DESCRIBE.BEARGERVEST	熊罴法袍...	1449	物品名:"熊皮背心" 制造描述:"像熊一样的背心。"
DESCRIBE.ICEPACK	寒玉宝囊...	1450	物品名:"保鲜背包" 制造描述:"保持新鲜感。"
DESCRIBE.BEARGER_FUR	熊罠灵皮...	1451	物品名:"熊皮" 制造描述:"毛皮再生。"
DESCRIBE.BEDROLL_STRAW	卧龙席...	1452	物品名:"草席卷" 制造描述:"一觉睡到天亮。"
DESCRIBE.BEEQUEEN	蜂王妖妇！	1453	物品名:"蜂王"
DESCRIBE.BEEQUEENHIVE.GENERIC	蜂胶魔沼...	1456	物品名:"蜂蜜地块"->默认
DESCRIBE.BEEQUEENHIVE.GROWING	蜂巢在...膨胀？！	1457	物品名:"蜂蜜地块"->正在生长
DESCRIBE.BEEQUEENHIVEGROWN	蜂后魔宫！	1459	物品名:"巨大蜂窝"
DESCRIBE.BEEGUARD	护法蜂卫...	1460	物品名:"嗡嗡蜜蜂"
DESCRIBE.HIVEHAT	蜂王冕...	1461	物品名:"蜂王冠"
DESCRIBE.MINISIGN.GENERIC	稚童涂鸦...	1464	物品名:"小木牌"->默认
DESCRIBE.MINISIGN.UNDRAWN	待本座题字...	1465	物品名:"小木牌"->没有画画
DESCRIBE.MINISIGN_ITEM	无用木牌...	1467	物品名:"小木牌" 制造描述:"用羽毛笔在这些上面画画。"
DESCRIBE.BEE.GENERIC	采蜜灵蜂...	1470	物品名:"蜜蜂"->默认
DESCRIBE.BEE.HELD	当心蛰咒...	1471	物品名:"蜜蜂"->拿在手里
DESCRIBE.BEEBOX.READY	区区蜂虫，倒也酿得满箱蜜露，尚可一用。	1475	物品名:"蜂箱"->准备好的 满的 制造描述:"贮存你自己的蜜蜂。"
DESCRIBE.BEEBOX.FULLHONEY	蜜满则溢，还不速速取来献上！	1476	物品名:"蜂箱"->蜂蜜满了 制造描述:"贮存你自己的蜜蜂。"
DESCRIBE.BEEBOX.GENERIC	蜂虫嗡嗡，扰人清静。	1477	物品名:"蜂箱"->默认 制造描述:"贮存你自己的蜜蜂。"
DESCRIBE.BEEBOX.NOHONEY	无用空箱，连滴蜜都酿不出么？	1478	物品名:"蜂箱"->没有蜂蜜 制造描述:"贮存你自己的蜜蜂。"
DESCRIBE.BEEBOX.SOMEHONEY	这般慢吞吞的，何时才能盛满？	1479	物品名:"蜂箱"->有一些蜂蜜 制造描述:"贮存你自己的蜜蜂。"
DESCRIBE.BEEBOX.BURNT	哪个不长眼的，竟敢烧毁本座的蜂箱！	1480	物品名:"蜂箱"->烧焦的 制造描述:"贮存你自己的蜜蜂。"
DESCRIBE.MUSHROOM_FARM.STUFFED	区区菌菇，倒也生得茂盛。	1484	物品名:"蘑菇农场"->塞，满了？？ 制造描述:"种蘑菇。"
DESCRIBE.MUSHROOM_FARM.LOTS	这蘑菇倒是识相，知道多长些孝敬本座。	1485	物品名:"蘑菇农场"->很多 制造描述:"种蘑菇。"
DESCRIBE.MUSHROOM_FARM.SOME	这般生长速度，也配入本座法眼？	1486	物品名:"蘑菇农场"->有一些 制造描述:"种蘑菇。"
DESCRIBE.MUSHROOM_FARM.EMPTY	荒芜之地，还不速速种些蘑菇出来！	1487	物品名:"蘑菇农场" 制造描述:"种蘑菇。"
DESCRIBE.MUSHROOM_FARM.ROTTEN	腐朽之物...取块活木来，本座亲自施法。	1488	物品名:"蘑菇农场"->腐烂的--需要活木 制造描述:"种蘑菇。"
DESCRIBE.MUSHROOM_FARM.BURNT	大胆！谁人烧了本座的蘑菇园！	1489	物品名:"蘑菇农场"->烧焦的 制造描述:"种蘑菇。"
DESCRIBE.MUSHROOM_FARM.SNOWCOVERED	天寒地冻，这些蘑菇倒是娇贵得很。	1490	物品名:"蘑菇农场"->被雪覆盖 制造描述:"种蘑菇。"
DESCRIBE.BEEFALO.FOLLOWER	区区牲畜，竟也懂得追随本座？	1494	物品名:"皮弗娄牛"->追随者
DESCRIBE.BEEFALO.GENERIC	不过是一头粗鄙的皮弗娄牛罢了。	1495	物品名:"皮弗娄牛"->默认
DESCRIBE.BEEFALO.NAKED	被剥了毛的蠢物，真是难看。	1496	物品名:"皮弗娄牛"->牛毛被刮干净了
DESCRIBE.BEEFALO.SLEEPING	这般酣睡，毫无警觉，活该被人宰割。	1497	物品名:"皮弗娄牛"->睡着了
DESCRIBE.BEEFALO.DOMESTICATED	驯化得还算干净，勉强可用。	1498	物品名:"皮弗娄牛"->驯化牛
DESCRIBE.BEEFALO.ORNERY	哼，这畜生竟敢对本座龇牙咧嘴？	1499	物品名:"皮弗娄牛"->战斗牛
DESCRIBE.BEEFALO.RIDER	此牛筋骨尚可，配得上本座骑乘。	1500	物品名:"皮弗娄牛"->骑行牛
DESCRIBE.BEEFALO.PUDGY	贪食无度的蠢物，肥成这样成何体统！	1501	物品名:"皮弗娄牛"->胖牛
DESCRIBE.BEEFALO.MYPARTNER	本座今日心情尚可，便赏你些草料吧。	1502	物品名:"皮弗娄牛"
DESCRIBE.BEEFALOHAT	这牛角帽倒是有些用处，勉强能入本座法眼。	1504	物品名:"牛角帽" 制造描述:"成为牛群中的一员。连气味也变得一样。"
DESCRIBE.BEEFALOWOOL	粗鄙的牛毛，只配用来垫脚。	1505	物品名:"牛毛"
DESCRIBE.BEEHAT	区区蜂虫，也配伤到本座？不过是图个清净罢了。	1506	物品名:"养蜂帽" 制造描述:"防止被愤怒的蜜蜂蜇伤。"
DESCRIBE.BEESWAX	这蜂蜡倒是有些防腐的妙用，勉强值得一取。	1507	物品名:"蜂蜡" 制造描述:"一种有用的防腐蜂蜡。"
DESCRIBE.BEEHIVE	嗡嗡作响的虫豸，扰人清修！	1508	物品名:"蜂窝"
DESCRIBE.BEEMINE	将蜂虫炼为兵器，倒是有些意思。	1509	物品名:"蜜蜂地雷" 制造描述:"变成武器的蜜蜂。会出什么问题？"
DESCRIBE.BEEMINE_MAXWELL	麦斯威尔那厮，竟也懂得驱使妖物？	1510	removed  -- 物品名:"麦斯威尔的蚊子陷阱"->单机 麦斯威尔的蚊子陷阱
DESCRIBE.BERRIES	凡俗之物，难登大雅之堂。	1511	物品名:"浆果"
DESCRIBE.BERRIES_COOKED	烤过又如何？终究是下等食材。	1512	物品名:"烤浆果"
DESCRIBE.BERRIES_JUICY	汁水再多，也不过是野果罢了。	1513	物品名:"多汁浆果"
DESCRIBE.BERRIES_JUICY_COOKED	趁未腐坏时果腹，勉强一用。	1514	物品名:"烤多汁浆果"
DESCRIBE.BERRYBUSH.BARREN	区区凡木，竟也敢向本座讨要肥料？	1517	物品名:"浆果丛"
DESCRIBE.BERRYBUSH.WITHERED	天火肆虐，连这等卑贱草木也难逃劫数。	1518	物品名:"浆果丛"->枯萎了
DESCRIBE.BERRYBUSH.GENERIC	这野果虽不入流，倒也可勉强充饥。	1519	物品名:"浆果丛"->默认
DESCRIBE.BERRYBUSH.PICKED	本座倒要看看，尔等何时才能再结出果子来。	1520	物品名:"浆果丛"->被采完了
DESCRIBE.BERRYBUSH.DISEASED	病入膏肓，不堪入目。	1521	removed  -- 物品名:"浆果丛"->生病了
DESCRIBE.BERRYBUSH.DISEASING	哼，这丛野果怕是染了邪气。	1522	removed  -- 物品名:"浆果丛"->正在生病？？
DESCRIBE.BERRYBUSH.BURNING	放肆！何人胆敢在本座面前纵火！	1523	物品名:"浆果丛"->正在燃烧
DESCRIBE.BERRYBUSH_JUICY.BARREN	废物，连颗果子都结不出来。	1527	物品名:"多汁浆果丛"
DESCRIBE.BERRYBUSH_JUICY.WITHERED	区区炎热就枯萎至此，当真无用。	1528	物品名:"多汁浆果丛"->枯萎了
DESCRIBE.BERRYBUSH_JUICY.GENERIC	本座今日心情尚可，便采些果子吧。	1529	物品名:"多汁浆果丛"->默认
DESCRIBE.BERRYBUSH_JUICY.PICKED	速速给本座再长出来！	1530	物品名:"多汁浆果丛"->被采完了
DESCRIBE.BERRYBUSH_JUICY.DISEASED	污秽之物，看着就令人生厌。	1531	removed  -- 物品名:"多汁浆果丛"->生病了
DESCRIBE.BERRYBUSH_JUICY.DISEASING	哼，这丛果子怕是中了什么邪术。	1532	removed  -- 物品名:"多汁浆果丛"->正在生病？？
DESCRIBE.BERRYBUSH_JUICY.BURNING	大胆！谁人烧了本座的果丛！	1533	物品名:"多汁浆果丛"->正在燃烧
DESCRIBE.BIGFOOT	哼，不过是个山野精怪，也配在本座面前现形？	1535	removed  -- 物品名:"大脚怪"->单机 大脚怪
DESCRIBE.BIRDCAGE.GENERIC	区区鸟笼，也配囚禁灵禽？	1538	物品名:"鸟笼"->默认 制造描述:"为你的鸟类朋友提供一个幸福的家。"
DESCRIBE.BIRDCAGE.OCCUPIED	笼中困鸟，倒是可怜。	1539	物品名:"鸟笼"->被占领 制造描述:"为你的鸟类朋友提供一个幸福的家。"
DESCRIBE.BIRDCAGE.SLEEPING	这扁毛畜生倒是睡得安稳。	1540	物品名:"鸟笼"->睡着了 制造描述:"为你的鸟类朋友提供一个幸福的家。"
DESCRIBE.BIRDCAGE.HUNGRY	这鸟儿似是饿了，本座今日大发慈悲...	1541	物品名:"鸟笼"->有点饿了 制造描述:"为你的鸟类朋友提供一个幸福的家。"
DESCRIBE.BIRDCAGE.STARVING	饿成这样，怕是要魂归西天了。	1542	物品名:"鸟笼"->挨饿 制造描述:"为你的鸟类朋友提供一个幸福的家。"
DESCRIBE.BIRDCAGE.DEAD	哼，连这点修为都没有，死了也罢。	1543	物品名:"鸟笼"->死了 制造描述:"为你的鸟类朋友提供一个幸福的家。"
DESCRIBE.BIRDCAGE.SKELETON	形销骨立，魂飞魄散。	1544	物品名:"骷髅"
DESCRIBE.BIRDTRAP	区区蛛丝，也配入本座法眼？	1546	物品名:"捕鸟陷阱" 制造描述:"捕捉会飞的动物。"
DESCRIBE.CAVE_BANANA_BURNT	无端遭劫，化为灰烬。	1547	物品名:"鸟笼"->烧焦的洞穴香蕉树 制造描述:"为你的鸟类朋友提供一个幸福的家。"
DESCRIBE.BIRD_EGG	一枚凡鸟之卵，不足为奇。	1548	物品名:"鸟蛋"
DESCRIBE.BIRD_EGG_COOKED	倒是有些滋味。	1549	物品名:"熟鸟蛋"
DESCRIBE.BISHOP	退下！区区机关傀儡，也敢在本座面前放肆！	1550	物品名:"发条主教"
DESCRIBE.BLOWDART_FIRE	此物蕴含三昧真火，倒是有趣。	1551	物品名:"火焰吹箭" 制造描述:"向你的敌人喷火。"
DESCRIBE.BLOWDART_SLEEP	迷魂之术，小技耳。	1552	物品名:"催眠吹箭" 制造描述:"催眠你的敌人。"
DESCRIBE.BLOWDART_PIPE	练手之物，聊胜于无。	1553	物品名:"吹箭" 制造描述:"向你的敌人喷射利齿。"
DESCRIBE.BLOWDART_YELLOW	御雷之法，不过尔尔。	1554	物品名:"雷电吹箭" 制造描述:"朝你的敌人放闪电。"
DESCRIBE.BLUEAMULET	寒气逼人，尚可一用。	1555	物品名:"寒冰护符" 制造描述:"多么冰冷酷炫的护符。"
DESCRIBE.BLUEGEM	此玉蕴含玄冰之力。	1556	物品名:"蓝宝石"
DESCRIBE.BLUEPRINT.COMMON	他界法则，不值一哂。	1559	物品名:"蓝图"
DESCRIBE.BLUEPRINT.RARE	待本座细细观之。	1560	物品名:"蓝图"->罕见的
DESCRIBE.SKETCH	此乃雕像图样，待本座寻得宝地，定要将其雕琢出世。	1562	物品名:"{item}草图"
DESCRIBE.COOKINGRECIPECARD.GENERIC	凡俗食谱，不值一观。	1565	物品名:"{item}食谱卡"->默认
DESCRIBE.BLUE_CAP	此菇妖异，触之黏腻，恐非凡品。	1567	物品名:"采摘的蓝蘑菇"
DESCRIBE.BLUE_CAP_COOKED	经火淬炼，倒是别有一番滋味...	1568	物品名:"熟蓝蘑菇"
DESCRIBE.BLUE_MUSHROOM.GENERIC	不过是些野菇罢了。	1571	物品名:"蓝蘑菇"->默认
DESCRIBE.BLUE_MUSHROOM.INGROUND	此物蛰伏地下，待时而动。	1572	物品名:"蓝蘑菇"->在地里面
DESCRIBE.BLUE_MUSHROOM.PICKED	且看它何时再长，若是不长...哼！	1573	物品名:"蓝蘑菇"->被采完了
DESCRIBE.BOARDS	凡木所制，勉强可用。	1575	物品名:"木板" 制造描述:"更平直的木头。"
DESCRIBE.BONESHARD	残骨碎屑，不堪大用。	1576	物品名:"骨头碎片"
DESCRIBE.BONESTEW	此汤尚可入口，聊以果腹。	1577	物品名:"炖肉汤"
DESCRIBE.BUGNET	捕虫小技，不值一提。	1578	物品名:"捕虫网" 制造描述:"抓虫子用的。"
DESCRIBE.BUSHHAT	粗鄙伪装，有辱本座威仪。	1579	物品名:"灌木丛帽" 制造描述:"很好的伪装。"
DESCRIBE.BUTTER	此等精致之物，倒是配得上本座享用。	1580	物品名:"黄油"
DESCRIBE.BUTTERFLY.GENERIC	区区蝶妖，也敢在本座面前飞舞？	1583	物品名:"蝴蝶"->默认
