path	original	line	comment
DESCRIBE.YELLOWSTAFF	召唤天外之火，威力尚可。	1214	物品名:"唤星者魔杖" （评价其威力，语气平淡）
DESCRIBE.YELLOWGEM	内蕴纯阳之气。	1215	物品名:"黄宝石" （简短，点明能量属性）
DESCRIBE.ORANGEGEM	火灵之力活跃。	1216	物品名:"橙宝石" （同上）
DESCRIBE.OPALSTAFF	引动太阴之力，此杖不凡。	1217	物品名:"唤月者魔杖" （认可其力量层级）
DESCRIBE.OPALPRECIOUSGEM	七彩流光，内含乾坤...此物绝非寻常！	1218	物品名:"彩虹宝石" （引起重视，察觉到其非凡）
DESCRIBE.TELEBASE.VALID	空间阵法已成，可瞬息千里。	1221	物品名:"传送焦点"->有效 制造描述:"装上宝石试试。"
DESCRIBE.TELEBASE.GEMS	阵法基石尚缺，需以灵石充能。	1222	物品名:"传送焦点"->需要宝石 制造描述:"装上宝石试试。"
DESCRIBE.GEMSOCKET.VALID	阵眼已稳固，灵气流转通畅。	1226	物品名:"宝石底座"->有效
DESCRIBE.GEMSOCKET.GEMS	阵眼空虚，需嵌入灵石方可激发。	1227	物品名:"宝石底座"->需要宝石
DESCRIBE.STAFFLIGHT	强行拘束星核之力，稍有不慎便会反噬。	1229	物品名:"矮星"
DESCRIBE.STAFFCOLDLIGHT	此光寒彻魂髓，非寻常极寒。	1230	物品名:"极光"
DESCRIBE.ANCIENT_ALTAR	远古祭坛，其上道纹玄奥...	1231	物品名:"远古伪科学站"
DESCRIBE.ANCIENT_ALTAR_BROKEN	祭坛已毁，道韵溃散，可惜。	1232	物品名:"损坏的远古伪仙力站"
DESCRIBE.ANCIENT_STATUE	石像内似封有残灵，在哀鸣。	1233	物品名:"远古雕像"
DESCRIBE.LICHEN	依附地脉阴气而生的苔藓。	1234	物品名:"洞穴苔藓"
DESCRIBE.CUTLICHEN	离了地脉阴气，生机速逝。	1235	物品名:"苔藓"
DESCRIBE.CAVE_BANANA	蕴有微弱地心火气的灵果。	1236	物品名:"香蕉"
DESCRIBE.CAVE_BANANA_COOKED	火气更盛，易于吸收。	1237	物品名:"熟香蕉"
DESCRIBE.CAVE_BANANA_TREE	竟能在地底灵脉上扎根结果，奇异。	1238	物品名:"洞穴香蕉树"
DESCRIBE.ROCKY	甲壳坚若玄铁，力大无穷，小心应对。	1239	物品名:"石虾"
DESCRIBE.COMPASS.GENERIC	方位不定...	1242	物品名:"指南针"->默认 制造描述:"指向北方。" （仪器未稳定时的状态描述）
DESCRIBE.COMPASS.N	北方，属水，主杀伐。	1243	物品名:"指南针" 制造描述:"指向北方。" （融入五行观念，北方在修真文化中常与寒冷、肃杀相关）
DESCRIBE.COMPASS.S	南方，属火，主生机。	1244	物品名:"指南针" 制造描述:"指向北方。" （南方象征炎热、生长）
DESCRIBE.COMPASS.E	东方，属木，主生长。	1245	物品名:"指南针" 制造描述:"指向北方。" （东方象征日出、生机）
DESCRIBE.COMPASS.W	西方，属金，主肃降。	1246	物品名:"指南针" 制造描述:"指向北方。" （西方象征日落、收敛）
DESCRIBE.COMPASS.NE	东北方，寒湿之地。	1247	物品名:"指南针" 制造描述:"指向北方。" （结合方位特点的简洁描述）
DESCRIBE.COMPASS.SE	东南方，暖湿交汇。	1248	物品名:"指南针" 制造描述:"指向北方。"
DESCRIBE.COMPASS.NW	西北方，乾金之位。	1249	物品名:"指南针" 制造描述:"指向北方。" （引入八卦方位概念，“乾”位）
DESCRIBE.COMPASS.SW	西南方，坤土之向。	1250	物品名:"指南针" 制造描述:"指向北方。" （“坤”位）
DESCRIBE.HOUNDSTOOTH	犬齿锋锐，带有一丝污秽之气，可淬炼阴毒法器。	1252	物品名:"犬牙" （指出材料特性及潜在用途，语气冷静）
DESCRIBE.ARMORSNURTLESHELL	此甲厚重，防御尚可，但过于笨拙。	1253	物品名:"蜗壳护甲" （实用主义评价，点明优缺点）
DESCRIBE.BAT	地底妖蝠，嗜血扰神。	1254	物品名:"洞穴蝙蝠" （直接定义其妖物属性和危害）
DESCRIBE.BATBAT	以妖蝠精魄炼制成兵，手段阴邪，然威力不俗。	1255	物品名:"蝙蝠棒" （看透炼制手法，评价趋于客观，承认其威力）
DESCRIBE.BATWING	妖蝠之翼，阴气浓郁。	1256	物品名:"洞穴蝙蝠翅膀" （感知其能量属性）
DESCRIBE.BATWING_COOKED	阴气稍减，聊胜于无。	1257	物品名:"熟蝙蝠翅膀" （评价其作为食物的价值很低）
DESCRIBE.BATCAVE	妖气汇聚之所，必有蝠王蛰伏。	1258	物品名:"蝙蝠洞" （判断形势，推测存在更强个体）
DESCRIBE.BEDROLL_FURRY	以灵兽皮毛制成，可助凝神静气。	1259	物品名:"毛皮铺盖" （点明材质和辅助修炼的功效）
DESCRIBE.BUNNYMAN	形似兔，性却凶戾，非善类。	1260	物品名:"兔人" （观察其表里不一，做出判断）
DESCRIBE.FLOWER_CAVE	集地底阴华而生，微光可照亮幽暗。	1261	物品名:"荧光花" （阐述其生成原理和实用价值）
DESCRIBE.GUANO	妖蝠排泄之物，污秽不堪，却可肥地。	1262	物品名:"鸟粪" （厌恶其污秽，但理性认知其用途）
DESCRIBE.LANTERN	一具不错的照明法器，需常注灵能。	1263	物品名:"提灯" （定义为法器，并指出需消耗能量）
DESCRIBE.LIGHTBULB	地脉阴气凝结所成的光果，蕴含微弱灵力。	1264	物品名:"荧光果" （分析其成因和本质）
DESCRIBE.MANRABBIT_TAIL	兔妖尾毛，柔软异常，可作符笔。	1265	物品名:"兔绒" （指出其可作为制符材料的特性）
DESCRIBE.MUSHROOMHAT	菇伞竟能幻化形貌，遮掩气息，有些门道。	1266	物品名:"蘑菇帽" （认可其变幻神通的有效性）
DESCRIBE.MUSHROOM_LIGHT2.ON	菌光流转，似有灵性。	1269	物品名:"菌伞灯"->开启 制造描述:"受到火山岩浆灯饰学问的激发。"
DESCRIBE.MUSHROOM_LIGHT2.OFF	灵蕴内敛，光华不显。	1270	物品名:"菌伞灯"->关闭 制造描述:"受到火山岩浆灯饰学问的激发。"
DESCRIBE.MUSHROOM_LIGHT2.BURNT	灵菌已死，精华尽散。	1271	物品名:"菌伞灯"->烧焦的 制造描述:"受到火山岩浆灯饰学问的激发。"
DESCRIBE.MUSHROOM_LIGHT.ON	此菇竟能自行吐纳发光，奇妙。	1275	物品名:"蘑菇灯"->开启 制造描述:"任何蘑菇的完美添加物。"
DESCRIBE.MUSHROOM_LIGHT.OFF	光华收敛，进入蛰伏。	1276	物品名:"蘑菇灯"->关闭 制造描述:"任何蘑菇的完美添加物。"
DESCRIBE.MUSHROOM_LIGHT.BURNT	生机已断，化为焦炭。	1277	物品名:"蘑菇灯"->烧焦的 制造描述:"任何蘑菇的完美添加物。"
DESCRIBE.SLEEPBOMB	内含迷魂烟瘴，可制敌于无形。	1279	物品名:"睡袋" 制造描述:"可以扔掉的袋子睡意沉沉。"
DESCRIBE.MUSHROOMBOMB	将狂暴菌毒封于一处，掷出即爆，阴损。	1280	物品名:"炸弹蘑菇"
DESCRIBE.SHROOM_SKIN	菌妖蜕下的皮囊，坚韧异常。	1281	物品名:"蘑菇皮"
DESCRIBE.TOADSTOOL_CAP.EMPTY	毒穴已空，妖物离巢。	1284	物品名:"毒菌蟾蜍"
DESCRIBE.TOADSTOOL_CAP.INGROUND	地底毒瘴翻涌，妖物即将破土。	1285	物品名:"毒菌蟾蜍"->在地里面
DESCRIBE.TOADSTOOL_CAP.GENERIC	毒菌成精，化为此座，当诛。	1286	物品名:"毒菌蟾蜍"->默认
DESCRIBE.TOADSTOOL.GENERIC	毒菌化形，修为不浅，需小心应对。	1290	物品名:"毒菌蟾蜍"->默认
DESCRIBE.TOADSTOOL.RAGE	妖物狂怒，毒瘴滔天！	1291	物品名:"毒菌蟾蜍"->愤怒
DESCRIBE.MUSHROOMSPROUT.GENERIC	菌王结冠，散播孢子，意在繁衍族群。	1295	物品名:"孢子帽"->默认
DESCRIBE.MUSHROOMSPROUT.BURNT	冠冕焚毁，孢子尽灭，威胁已除。	1296	物品名:"孢子帽"->烧焦的
DESCRIBE.MUSHTREE_TALL.GENERIC	此菌通体幽蓝，阴寒之气逼人。	1300	物品名:"蓝蘑菇树"->默认
DESCRIBE.MUSHTREE_TALL.BLOOM	孢子四散，沾染者恐心神受蚀。	1301	物品名:"蓝蘑菇树"->蘑菇树繁殖？？
DESCRIBE.MUSHTREE_MEDIUM.GENERIC	赤色菌树，隐有火灵躁动。	1305	物品名:"红蘑菇树"->默认
DESCRIBE.MUSHTREE_MEDIUM.BLOOM	火孢飘洒，触之如灼。	1306	物品名:"红蘑菇树"->蘑菇树繁殖？？
DESCRIBE.MUSHTREE_SMALL.GENERIC	绿菌蕴有生机，却也带毒。	1310	物品名:"绿蘑菇树"->默认
DESCRIBE.MUSHTREE_SMALL.BLOOM	毒孢混于生机之中，更为隐秘。	1311	物品名:"绿蘑菇树"->蘑菇树繁殖？？
DESCRIBE.MUSHTREE_TALL_WEBBED	菌树被妖蛛秽网缠绕，灵气污浊。	1313	物品名:"蛛网蓝蘑菇树"
DESCRIBE.SPORE_TALL.GENERIC	蓝色孢子，寒毒蚀骨，避之则吉。	1316	物品名:"蓝色孢子"->默认
DESCRIBE.SPORE_TALL.HELD	以灵力包裹，暂可隔绝其寒毒。	1317	物品名:"蓝色孢子"->拿在手里
DESCRIBE.SPORE_MEDIUM.GENERIC	红色孢子，内含爆裂火气，不可轻触。	1321	物品名:"红色孢子"->默认
DESCRIBE.SPORE_MEDIUM.HELD	火气被拘于方寸之间，需小心控御。	1322	物品名:"红色孢子"->拿在手里
DESCRIBE.SPORE_SMALL.GENERIC	绿色孢子，看似生机盎然，实则暗藏木煞。	1326	物品名:"绿色孢子"->默认
DESCRIBE.SPORE_SMALL.HELD	木煞之气已被禁锢，或可一用。	1327	物品名:"绿色孢子"->拿在手里
DESCRIBE.RABBITHOUSE.GENERIC	兔妖巢穴，幻化胡萝卜形，拙劣掩饰。	1331	物品名:"兔屋"->默认 制造描述:"可容纳一只巨大的兔子及其所有物品。"
DESCRIBE.RABBITHOUSE.BURNT	巢穴已焚，妖兔或已遁走。	1332	物品名:"兔屋"->烧焦的 制造描述:"可容纳一只巨大的兔子及其所有物品。"
DESCRIBE.SLURTLE	此物甲壳坚硬，以矿物为食，习性奇特。	1334	物品名:"蛞蝓龟" （观察其习性和特性）
DESCRIBE.SLURTLE_SHELLPIECES	甲壳碎片，质地坚硬，可作炼器辅材。	1335	物品名:"外壳碎片" （评估其材料价值）
DESCRIBE.SLURTLEHAT	以妖物甲壳制成，防护尚可。	1336	物品名:"背壳头盔" （点明来源，实用评价）
DESCRIBE.SLURTLEHOLE	矿穴深处，便是此物巢窠。	1337	物品名:"蛞蝓龟窝" （描述其栖息环境）
DESCRIBE.SLURTLESLIME	此黏液滑腻，似有腐蚀之性。	1338	物品名:"蛞蝓龟黏液" （分析其物理特性）
DESCRIBE.SNURTLE	缩入壳中？无趣。	1339	物品名:"蜗牛龟" （对防御行为表示不屑）
DESCRIBE.SPIDER_HIDER	擅于伪装，伏于暗处，阴险。	1340	物品名:"洞穴蜘蛛" （点明其行为特点和危险性）
DESCRIBE.SPIDER_SPITTER	竟能远喷毒液，需先行诛灭。	1341	物品名:"喷射蜘蛛" （指出战术威胁和应对优先级）
DESCRIBE.SPIDERHOLE	蛛网密布，内藏杀机。	1342	物品名:"蛛网岩" （警示危险）
DESCRIBE.SPIDERHOLE_ROCK	蛛秽缠石，妖气弥漫。	1343	物品名:"蛛网岩" （感知到妖气）
DESCRIBE.STALAGMITE	寻常钟乳石，或含些许矿物。	1344	物品名:"石笋" （普通评价，略带资源考量）
DESCRIBE.STALAGMITE_TALL	此石笋汇聚地脉灵气，已非凡品。	1345	物品名:"石笋" （感知到灵气，区别对待）
DESCRIBE.TURF_CARPETFLOOR	兽毛织就，踏之松软，可聚些许暖意。	1346	物品名:"地毯地板" （描述材质、触感和微末功效）
DESCRIBE.TURF_CHECKERFLOOR	石板拼砌，规整有余，灵气稀薄。	1347	物品名:"棋盘地板" （评价其秩序性，并指出灵气不足）
DESCRIBE.TURF_DIRT	寻常泥土，生机匮乏。	1348	物品名:"泥土地皮" （感知其生机状态）
DESCRIBE.TURF_FOREST	林木之气滋养之地。	1349	物品名:"森林地皮" （感知木属性灵气）
DESCRIBE.TURF_GRASS	草木生机尚存。	1350	物品名:"长草地皮" （感知生机）
DESCRIBE.TURF_MARSH	湿腐之地，阴气沉积。	1351	物品名:"沼泽地皮" （感知阴湿之气）
DESCRIBE.TURF_METEOR	天外陨星冲击所成，气息迥异。	1352	物品名:"月球环形山地皮" （追溯成因，感知异常）
DESCRIBE.TURF_PEBBLEBEACH	水汽充沛，金石之气混杂。	1353	物品名:"岩石海滩地皮" （感知环境气息）
DESCRIBE.TURF_ROAD	人工开凿的路径，便于行走。	1354	物品名:"卵石路" （实用评价）
DESCRIBE.TURF_ROCKY	顽石之地，灵气难存。	1355	物品名:"岩石地皮" （评价其灵气容纳性）
DESCRIBE.TURF_SAVANNA	燥热平原，火土之气旺盛。	1356	物品名:"热带草原地皮" （感知气候相关的能量属性）
DESCRIBE.TURF_WOODFLOOR	木质地板，寻常凡物。	1357	物品名:"木地板" （普通评价）
DESCRIBE.TURF_CAVE	地穴阴寒，岩石沁骨。	1358	物品名:"洞穴地皮" （描述环境特性）
DESCRIBE.TURF_FUNGUS	菌类丛生，阴湿之气浓郁。	1359	物品名:"真菌地皮" （感知菌类环境的气息）
DESCRIBE.TURF_FUNGUS_MOON	菌类异变，气息诡谲不祥。	1360	物品名:"变异真菌地皮" （指出变异带来的不祥）
DESCRIBE.TURF_ARCHIVE	石板铭刻远古纹路，道韵犹存。	1361	物品名:"远古石刻" （关注其历史价值和道韵）
DESCRIBE.TURF_SINKHOLE	泥泞陷坑，污秽不堪。	1362	物品名:"黏滑地皮" （厌恶评价）
DESCRIBE.TURF_UNDERROCK	乱石嶙峋，乃地脉不稳之象。	1363	物品名:"洞穴岩石地皮" （从地质角度解读）
DESCRIBE.TURF_MUD	泥泞不堪，污秽陷足。	1364	物品名:"泥泞地皮"
DESCRIBE.TURF_DECIDUOUS	落叶归根，轮回之气流转。	1365	物品名:"落叶林地皮"
DESCRIBE.TURF_SANDY	沙地贫瘠，金气涣散。	1366	物品名:"沙地地皮"
DESCRIBE.TURF_BADLANDS	荒芜之地，生机断绝。	1367	物品名:"劣质地皮"
DESCRIBE.TURF_DESERTDIRT	大漠狂沙，燥烈异常。	1368	物品名:"沙漠地皮"
DESCRIBE.TURF_FUNGUS_GREEN	绿菌蔓延，毒瘴暗生。	1369	物品名:"绿色真菌地皮"
DESCRIBE.TURF_FUNGUS_RED	赤菌丛生，火煞躁动。	1370	物品名:"红色真菌地皮"
DESCRIBE.TURF_DRAGONFLY	龙鳞铺地，水火不侵，倒是难得。	1371	物品名:"龙鳞地板"
DESCRIBE.TURF_SHELLBEACH	贝冢遍地，水灵之气浓郁。	1372	物品名:"贝壳海滩地皮"
DESCRIBE.TURF_RUINSBRICK	远古砖石，铭刻失落道纹。	1373	物品名:"远古地面"
DESCRIBE.TURF_RUINSBRICK_GLOW	仿制古砖，徒具其形，神韵不足。	1374	物品名:"仿远古地面"
DESCRIBE.TURF_RUINSTILES	远古瓷砖，流光内蕴。	1375	物品名:"远古瓷砖"
DESCRIBE.TURF_RUINSTILES_GLOW	赝品瓷砖，光华浮于表面。	1376	物品名:"仿远古瓷砖"
DESCRIBE.TURF_RUINSTRIM	远古砖雕，巧夺天工。	1377	物品名:"远古砖雕"
DESCRIBE.TURF_RUINSTRIM_GLOW	仿古砖雕，匠气过重，失了古意。	1378	物品名:"仿远古砖雕"
DESCRIBE.TURF_MONKEY_GROUND	沙地隐有异香，似与妖猴相关。	1379	物品名:"月亮码头海滩地皮"
DESCRIBE.TURF_CARPETFLOOR2	绒毯更甚，几可凝神。	1380	物品名:"茂盛地毯"
DESCRIBE.TURF_MOSAIC_GREY	灰石拼图，冷峻肃穆。	1381	物品名:"灰色马赛克地板"
DESCRIBE.TURF_MOSAIC_RED	赤石镶嵌，隐现炎阳之力。	1382	物品名:"红色马赛克地板"
DESCRIBE.TURF_MOSAIC_BLUE	蓝石铺就，似有寒泉之息。	1383	物品名:"蓝色马赛克地板"
DESCRIBE.TURF_BEARD_RUG	以鬃毛织毯，煞气逼人，非祥瑞之物。	1384	物品名:"胡须地毯"
DESCRIBE.POWCAKE	看似灵糕，实则毫无灵气，乃欺世之物。	1385	物品名:"芝士蛋糕"
DESCRIBE.CAVE_ENTRANCE	封禁之术？待我以力破之。	1386	物品名:"被堵住的洞穴"
DESCRIBE.CAVE_ENTRANCE_RUINS	此穴直通幽冥，煞气冲天。	1387	物品名:"被堵住的陷洞"
DESCRIBE.CAVE_ENTRANCE_OPEN.GENERIC	地穴入口，阴气外泄。	1390	物品名:"洞穴"->默认
DESCRIBE.CAVE_ENTRANCE_OPEN.OPEN	幽冥之地，且去一探。	1391	物品名:"洞穴"->打开
DESCRIBE.CAVE_ENTRANCE_OPEN.FULL	通道不稳，容不得多人同时进入。	1392	物品名:"洞穴"->满了
DESCRIBE.CAVE_EXIT.GENERIC	返回地面的通道。	1396	物品名:"楼梯"->默认
DESCRIBE.CAVE_EXIT.OPEN	是该离开了。	1397	物品名:"楼梯"->打开
DESCRIBE.CAVE_EXIT.FULL	前方阻塞，稍候再行。	1398	物品名:"楼梯"->满了
DESCRIBE.MAXWELLPHONOGRAPH	此物发出靡靡之音，惑乱心神。	1400	single player  -- 物品名:"麦斯威尔的留声机"->单机 麦斯威尔留声机
DESCRIBE.BOOMERANG	飞去来器，轨迹刁钻，可作奇兵。	1401	物品名:"回旋镖" 制造描述:"来自澳洲土著。"
DESCRIBE.PIGGUARD	猪妖守卫，煞气颇重，修为不弱。	1402	物品名:"猪人守卫"
DESCRIBE.ABIGAIL.LEVEL1[0]	一个弱小的缚地灵，不足为虑。	1407	物品名:未找到 制造描述:未找到
DESCRIBE.ABIGAIL.LEVEL1[1]	那朵花是其魂器？有点意思。	1408	物品名:未找到 制造描述:未找到
DESCRIBE.ABIGAIL.LEVEL2[0]	怨气在凝聚，这灵体在变强。	1412	物品名:未找到 制造描述:未找到
DESCRIBE.ABIGAIL.LEVEL2[1]	魂器与她的联系更深了。	1413	物品名:未找到 制造描述:未找到
DESCRIBE.ABIGAIL.LEVEL3[0]	完整的姐妹魂体？这种羁绊倒是罕见。	1417	物品名:未找到 制造描述:未找到
DESCRIBE.ABIGAIL.LEVEL3[1]	以执念化形，长存于世，可叹亦可悲。	1418	物品名:未找到 制造描述:未找到
DESCRIBE.ADVENTURE_PORTAL	空间波动剧烈，此门背后吉凶难测。	1421	物品名:"麦斯威尔之门"->单机 麦斯威尔之门
DESCRIBE.AMULET	竟能替死一次，此乃逆天之物，因果甚大。	1422	物品名:"重生护符" 制造描述:"逃离死神的魔爪。"
DESCRIBE.ANIMAL_TRACK	兽踪残留的气息，可循迹追踪。	1423	物品名:"动物足迹"
DESCRIBE.ARMORGRASS	草木编织，聊胜于无。	1424	物品名:"草甲" 制造描述:"提供少许防护。"
DESCRIBE.ARMORMARBLE	玄石重铠，防御惊人，但行动不便。	1425	物品名:"大理石甲" 制造描述:"它很重，但能够保护你。"
DESCRIBE.ARMORWOOD	木质灵甲，轻便坚韧，堪堪一用。	1426	物品名:"木甲" 制造描述:"为你抵御部分伤害。"
DESCRIBE.ARMOR_SANITY	以心神损耗为代价换取防护，邪门。	1427	物品名:"暗夜甲" 制造描述:"保护你的躯体，但无法保护你的心智。"
DESCRIBE.ASH.GENERIC	万物终将归于尘土。	1430	物品名:"灰烬"->默认
DESCRIBE.ASH.REMAINS_GLOMMERFLOWER	灵花焚尽，芳魂已逝。	1431	物品名:"灰烬"->单机专用
DESCRIBE.ASH.REMAINS_EYE_BONE	窥秘之骨，已化飞灰。	1432	物品名:"灰烬"->单机专用
DESCRIBE.ASH.REMAINS_THINGIE	此物被非凡之火焚毁，痕迹诡异。	1433	物品名:"灰烬"->单机专用
DESCRIBE.AXE	一柄寻常铁斧，用以伐木足矣。	1435	物品名:"斧头" 制造描述:"砍倒树木。"
DESCRIBE.BABYBEEFALO.GENERIC	幼兽灵性未足，懵懂无知。	1438	物品名:"小皮弗娄牛"->默认
DESCRIBE.BABYBEEFALO.SLEEPING	幼兽酣眠，不宜惊扰。	1439	物品名:"小皮弗娄牛"->睡着了
DESCRIBE.BUNDLE	内含须弥芥子之妙，可纳物于方寸。	1441	物品名:"捆绑物资" （用修真概念解释空间压缩）
DESCRIBE.BUNDLEWRAP	以此符箓封存物品，可保灵机不泄。	1442	物品名:"捆绑包装" （点明其封存灵气的功效）
DESCRIBE.BACKPACK	寻常储物袋，空间尚可。	1443	物品名:"背包" （平淡评价）
DESCRIBE.BACONEGGS	凡俗食物，仅能果腹。	1444	物品名:"培根煎蛋" （轻视世俗食物）
DESCRIBE.BANDAGE	以灵蜜调和草药，略有疗伤之效。	1445	物品名:"蜂蜜药膏" （分析其成分和功效）
DESCRIBE.BASALT	此石坚逾精铁，非人力可破。	1446	removed  -- 物品名:"玄武岩" （强调其硬度）
DESCRIBE.BEARDHAIR	须发皆乃血气之余，此物却隐含灵能。	1447	物品名:"胡须" （诧异于其蕴含能量）
DESCRIBE.BEARGER	此熊罴已成精怪，力大无穷，莫要轻易招惹。	1448	物品名:"熊獾" （评估其妖物属性和危险性）
DESCRIBE.BEARGERVEST	以熊妖精皮所制，御寒之效非凡。	1449	物品名:"熊皮背心" （点明材质和卓越功效）
DESCRIBE.ICEPACK	囊内自成寒冰结界，可保物品不腐。	1450	物品名:"保鲜背包" （用“寒冰结界”解释保鲜原理）
DESCRIBE.BEARGER_FUR	妖熊皮毛，灵气充沛，是上好的炼器材料。	1451	物品名:"熊皮" （看重其材料价值）
DESCRIBE.BEDROLL_STRAW	简陋草席，仅能遮风避露。	1452	物品名:"草席卷" （评价较低）
DESCRIBE.BEEQUEEN	蜂群化妖，其主修为深不可测，当慎之。	1453	物品名:"蜂王" （判断其群体妖化，并高度警惕蜂后实力）
DESCRIBE.BEEQUEENHIVE.GENERIC	蜂胶积聚，已成妖巢之基。	1456	物品名:"蜂蜜地块"->默认
DESCRIBE.BEEQUEENHIVE.GROWING	蜂巢汲取地脉生机，正在壮大。	1457	物品名:"蜂蜜地块"->正在生长
DESCRIBE.BEEQUEENHIVEGROWN	蜂妖王庭，煞气冲天，内蕴凶险。	1459	物品名:"巨大蜂窝"
DESCRIBE.BEEGUARD	蜂妖亲卫，獠牙带毒，攻势凌厉。	1460	物品名:"嗡嗡蜜蜂"
DESCRIBE.HIVEHAT	蜂后气息凝于冠冕，可号令蜂群？	1461	物品名:"蜂王冠"
DESCRIBE.MINISIGN.GENERIC	简陋图示，记录凡俗信息。	1464	物品名:"小木牌"->默认
DESCRIBE.MINISIGN.UNDRAWN	一块空白木牌，留待标记之用。	1465	物品名:"小木牌"->没有画画
DESCRIBE.MINISIGN_ITEM	未雕琢的木料，尚需加工。	1467	物品名:"小木牌" 制造描述:"用羽毛笔在这些上面画画。"
DESCRIBE.BEE.GENERIC	寻常工蜂，忙于采集花蜜。	1470	物品名:"蜜蜂"->默认
DESCRIBE.BEE.HELD	蜂针含毒，需以灵力禁锢。	1471	物品名:"蜜蜂"->拿在手里
DESCRIBE.BEEBOX.READY	蜂箱已满，蜜露尚可，取之用之。	1475	物品名:"蜂箱"->准备好的 满的
DESCRIBE.BEEBOX.FULLHONEY	蜜已盈箱，当及时收取，以免浪费。	1476	物品名:"蜂箱"->蜂蜜满了
DESCRIBE.BEEBOX.GENERIC	蜂箱运作如常，无需过多关注。	1477	物品名:"蜂箱"->默认
DESCRIBE.BEEBOX.NOHONEY	箱内无蜜，需待时日。	1478	物品名:"蜂箱"->没有蜂蜜
DESCRIBE.BEEBOX.SOMEHONEY	蜜量渐增，尚未可取。	1479	物品名:"蜂箱"->有一些蜂蜜
DESCRIBE.BEEBOX.BURNT	蜂箱已毁，可惜了这些蜂群。	1480	物品名:"蜂箱"->烧焦的
DESCRIBE.MUSHROOM_FARM.STUFFED	菌菇繁茂，生长已达极限。	1484	物品名:"蘑菇农场"->塞，满了？？
DESCRIBE.MUSHROOM_FARM.LOTS	菌菇长势良好，收获颇丰。	1485	物品名:"蘑菇农场"->很多
DESCRIBE.MUSHROOM_FARM.SOME	菌菇已有生长，但仍需时日。	1486	物品名:"蘑菇农场"->有一些
DESCRIBE.MUSHROOM_FARM.EMPTY	此地空置，待种下菌种。	1487	物品名:"蘑菇农场"
DESCRIBE.MUSHROOM_FARM.ROTTEN	原木腐朽，需更换新木以续菌菇生机。	1488	物品名:"蘑菇农场"->腐烂的--需要活木
DESCRIBE.MUSHROOM_FARM.BURNT	蘑菇园遭焚，一切需从头再来。	1489	物品名:"蘑菇农场"->烧焦的
DESCRIBE.MUSHROOM_FARM.SNOWCOVERED	天寒地冻，菌菇生长停滞。	1490	物品名:"蘑菇农场"->被雪覆盖
DESCRIBE.BEEFALO.FOLLOWER	此牛竟愿跟随，倒也省去驯化功夫。	1494	物品名:"皮弗娄牛"->追随者
DESCRIBE.BEEFALO.GENERIC	皮弗娄牛，群居生灵，力大可驭。	1495	物品名:"皮弗娄牛"->默认
DESCRIBE.BEEFALO.NAKED	牛毛尽失，需待其重新生长。	1496	物品名:"皮弗娄牛"->牛毛被刮干净了
DESCRIBE.BEEFALO.SLEEPING	牛已酣睡，此时不宜惊扰。	1497	物品名:"皮弗娄牛"->睡着了
DESCRIBE.BEEFALO.DOMESTICATED	此牛已驯服，可堪一用。	1498	物品名:"皮弗娄牛"->驯化牛
DESCRIBE.BEEFALO.ORNERY	此牛性情暴躁，需小心应对。	1499	物品名:"皮弗娄牛"->战斗牛
DESCRIBE.BEEFALO.RIDER	此牛体魄强健，适于骑乘。	1500	物品名:"皮弗娄牛"->骑行牛
DESCRIBE.BEEFALO.PUDGY	此牛过于肥硕，恐行动不便。	1501	物品名:"皮弗娄牛"->胖牛
DESCRIBE.BEEFALO.MYPARTNER	此牛与我相伴日久，默契渐生。	1502	物品名:"皮弗娄牛"
DESCRIBE.BEEFALOHAT	牛角帽，可避风寒，亦可混淆牛群感知。	1504	物品名:"牛角帽" （客观说明其功效）
DESCRIBE.BEEFALOWOOL	牛毛厚实，可纺线织布，御寒之物。	1505	物品名:"牛毛" （平淡陈述其用途）
DESCRIBE.BEEHAT	养蜂帽，可防蜂针刺面，便于收取蜂蜜。	1506	物品名:"养蜂帽" （实用主义解释）
DESCRIBE.BEESWAX	蜂蜡，性稳，可防腐，亦可用于制作烛火。	1507	物品名:"蜂蜡" （分析其特性和多种用途）
DESCRIBE.BEEHIVE	野生蜂巢，蜂蜜虽好，取之需防蜂群反击。	1508	物品名:"蜂窝" （冷静评估风险与收益）
DESCRIBE.BEEMINE	将活蜂封入机关，触之即发，阴损的陷阱。	1509	物品名:"蜜蜂地雷" （点明其原理和阴险性质）
DESCRIBE.BEEMINE_MAXWELL	此物机关精巧，非寻常蜂巢可比。	1510	removed  -- 物品名:"麦斯威尔的蚊子陷阱" （关注其工艺特殊性）
DESCRIBE.BERRIES	野浆果，可暂缓饥渴。	1511	物品名:"浆果" （平淡描述其基本作用）
DESCRIBE.BERRIES_COOKED	烤熟的浆果，更易入口，利于消化。	1512	物品名:"烤浆果" （说明加工后的好处）
DESCRIBE.BERRIES_JUICY	浆果饱满多汁，解渴效果更佳。	1513	物品名:"多汁浆果" （指出其优势）
DESCRIBE.BERRIES_JUICY_COOKED	烤制后汁液未失，风味尚可。	1514	物品名:"烤多汁浆果" （评价其口感）
DESCRIBE.BERRYBUSH.BARREN	此地肥力已尽，需施肥方能再结果。	1517	物品名:"浆果丛"
